step,train_loss,tok_s,mem_mb,gpu_alloc_mb,gpu_reserved_mb,cpu_rss_mb,psutil_rss_mb,psutil_vms_mb,psutil_shared_mb,psutil_text_mb,psutil_data_mb,psutil_uss_mb,psutil_pss_mb,psutil_swap_mb,val_loss,val_ppl,attn_elems,attn_ratio,attn_lq,attn_lk_per_layer,head_entropy,group_change_rate,avg_window,group_overlap,head_reassign_rate,group_lifespan_ema,head_groups,shadow_win_idx,shadow_logit_mean,group_heads,group_ratios,lk_mean,lk_p90,w_mean,w_min,w_max,control_time_ms,attn_time_ms,mask_time_ms,overhead_time_ms,step_time_ms,eval_time_s
8650,6.471251,4077.34,2015.08,,,2015.08,147.28,408054.81,,,,107.44,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5777,0.5936,0.4266,0.5083,0.5871,0.5297,0.5133,0.5525,0.4876,0.5820,0.5970,0.4246,0.4241,0.5694,0.5343,0.5411,0.6790,0.6068,0.6832,0.6872,0.5584,0.6945,0.6905,0.7031,0.8238,0.8143,0.8045,0.7930,0.8241,0.8231,0.8243,0.8108,0.8237,0.8241,0.8237,0.8237,0.8239,0.8241,0.8240,0.8236,0.6275,0.6300,0.5739,0.6248,0.6237,0.6305,0.6093,0.6268,0.7216,0.7221,0.7218,0.7215,0.7222,0.7219,0.7222,0.7222,0.8238,0.8236,0.8241,0.8240,0.8240,0.8241,0.8234,0.8240",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,24.72,,11.87,726.00,
8700,6.451920,4087.27,2015.08,,,2015.08,149.22,408058.81,,,,109.52,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5762,0.5875,0.4219,0.5145,0.5947,0.5376,0.5171,0.5520,0.4730,0.5777,0.5883,0.4311,0.4003,0.5265,0.4847,0.5492,0.6783,0.5635,0.6868,0.6883,0.5783,0.6843,0.6637,0.6883,0.8238,0.7788,0.7596,0.7676,0.8239,0.8220,0.8238,0.7706,0.8237,0.8235,0.8237,0.8236,0.8239,0.8234,0.8234,0.8226,0.6274,0.6292,0.5700,0.6233,0.6225,0.6295,0.6061,0.6252,0.7220,0.7220,0.7227,0.7214,0.7222,0.7225,0.7215,0.7219,0.8235,0.8247,0.8235,0.8240,0.8240,0.8244,0.8243,0.8244",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,26.49,,10.73,770.78,
8750,6.399496,4095.69,2015.08,,,2015.08,149.19,408062.84,,,,108.94,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5758,0.5979,0.4231,0.5046,0.5952,0.5227,0.5198,0.5538,0.4754,0.5755,0.5835,0.4382,0.4507,0.5454,0.5026,0.5544,0.6325,0.5880,0.6768,0.6956,0.6116,0.6852,0.6787,0.7014,0.8238,0.8144,0.8030,0.7945,0.8237,0.8225,0.8233,0.8078,0.8236,0.8241,0.8234,0.8239,0.8238,0.8237,0.8243,0.8232,0.6274,0.6299,0.5692,0.6229,0.6221,0.6303,0.6048,0.6256,0.7215,0.7223,0.7208,0.7220,0.7210,0.7223,0.7215,0.7217,0.8239,0.8245,0.8245,0.8235,0.8241,0.8244,0.8241,0.8240",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,25.52,,11.78,726.94,
8800,6.329820,4082.81,2015.08,,,2015.08,151.59,408067.84,,,,111.41,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5680,0.5881,0.4174,0.5047,0.5870,0.5289,0.5077,0.5529,0.4725,0.5719,0.5835,0.4364,0.3721,0.5497,0.5044,0.5309,0.6738,0.5923,0.6820,0.6930,0.5550,0.6895,0.6749,0.6976,0.8233,0.8036,0.7772,0.7824,0.8235,0.8226,0.8236,0.7937,0.8239,0.8241,0.8235,0.8244,0.8237,0.8237,0.8231,0.8228,0.6273,0.6297,0.5737,0.6245,0.6228,0.6296,0.6078,0.6260,0.7220,0.7221,0.7221,0.7219,0.7222,0.7216,0.7220,0.7213,0.8239,0.8239,0.8236,0.8241,0.8243,0.8241,0.8244,0.8247",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,25.91,,11.51,738.36,
8850,6.393478,4082.18,2015.08,,,2015.08,151.52,408071.84,,,,111.62,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5812,0.5881,0.4174,0.5041,0.5899,0.5272,0.5216,0.5560,0.4665,0.5809,0.5801,0.4371,0.4398,0.5252,0.4787,0.5493,0.6665,0.5434,0.6811,0.6875,0.5042,0.6580,0.6609,0.6805,0.8230,0.7995,0.7549,0.7538,0.8244,0.8216,0.8235,0.7953,0.8237,0.8232,0.8241,0.8244,0.8237,0.8237,0.8242,0.8234,0.6267,0.6290,0.5658,0.6236,0.6219,0.6291,0.6052,0.6258,0.7218,0.7212,0.7224,0.7220,0.7219,0.7204,0.7218,0.7224,0.8241,0.8240,0.8242,0.8242,0.8239,0.8239,0.8242,0.8240",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,25.37,,11.86,733.97,
8900,6.524398,3732.15,2015.08,,,2015.08,149.72,408074.84,,,,109.31,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5724,0.5878,0.4096,0.5042,0.5876,0.5226,0.5070,0.5515,0.4697,0.5757,0.5912,0.4252,0.4068,0.5605,0.5274,0.5402,0.6808,0.5979,0.6861,0.6855,0.5884,0.6872,0.6750,0.6967,0.8239,0.8113,0.7868,0.7830,0.8235,0.8227,0.8238,0.8073,0.8238,0.8239,0.8243,0.8233,0.8242,0.8242,0.8244,0.8227,0.6265,0.6299,0.5652,0.6239,0.6218,0.6304,0.6039,0.6254,0.7226,0.7220,0.7213,0.7217,0.7220,0.7222,0.7215,0.7218,0.8240,0.8238,0.8244,0.8247,0.8247,0.8244,0.8244,0.8242",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,27.44,,11.09,780.08,
8950,6.666592,4087.43,2015.08,,,2015.08,164.86,408079.84,,,,122.97,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5848,0.5939,0.4262,0.5169,0.5907,0.5242,0.5181,0.5580,0.4873,0.5923,0.5990,0.4548,0.4672,0.5298,0.4897,0.5652,0.6829,0.6030,0.6866,0.6946,0.5811,0.6847,0.6849,0.7020,0.8233,0.8142,0.8030,0.8028,0.8232,0.8223,0.8238,0.8094,0.8241,0.8240,0.8236,0.8243,0.8236,0.8241,0.8236,0.8233,0.6276,0.6293,0.5605,0.6229,0.6215,0.6299,0.6022,0.6250,0.7216,0.7225,0.7215,0.7218,0.7213,0.7213,0.7219,0.7216,0.8237,0.8243,0.8237,0.8250,0.8235,0.8241,0.8241,0.8238",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,27.02,,12.64,762.69,
9000,6.301834,4080.06,2015.08,,,2015.08,158.41,408082.84,,,,117.56,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5742,0.5842,0.4297,0.5009,0.5848,0.5296,0.5129,0.5522,0.4798,0.5780,0.5924,0.4237,0.4464,0.5355,0.4906,0.5442,0.6806,0.5605,0.6846,0.6868,0.5521,0.6781,0.6595,0.6838,0.8238,0.7989,0.7701,0.7645,0.8234,0.8227,0.8241,0.7873,0.8236,0.8237,0.8236,0.8237,0.8240,0.8238,0.8237,0.8235,0.6264,0.6292,0.5582,0.6223,0.6210,0.6300,0.5997,0.6242,0.7218,0.7214,0.7221,0.7217,0.7219,0.7217,0.7216,0.7220,0.8237,0.8246,0.8242,0.8239,0.8243,0.8243,0.8238,0.8243",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,26.62,,11.41,755.50,
9000,,,,6.511986,673.1617
9050,6.427809,2641.88,2015.08,,,2015.08,155.02,408091.75,,,,114.34,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5805,0.5965,0.4208,0.5025,0.5930,0.5322,0.5255,0.5586,0.4881,0.5864,0.5936,0.4388,0.4640,0.5297,0.4895,0.5511,0.6686,0.5802,0.6887,0.6881,0.5914,0.6877,0.6745,0.6929,0.8235,0.8070,0.7708,0.7539,0.8234,0.8217,0.8239,0.8082,0.8234,0.8242,0.8238,0.8241,0.8233,0.8245,0.8242,0.8239,0.6268,0.6290,0.5543,0.6223,0.6202,0.6296,0.5974,0.6255,0.7216,0.7220,0.7219,0.7220,0.7219,0.7215,0.7222,0.7217,0.8237,0.8241,0.8248,0.8242,0.8243,0.8236,0.8242,0.8236",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,25.54,,11.15,736.27,
9100,6.532824,4078.49,2015.08,,,2015.08,165.39,408096.30,,,,124.41,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5775,0.5959,0.4128,0.5073,0.5884,0.5240,0.5101,0.5521,0.4785,0.5809,0.5989,0.4206,0.4202,0.5432,0.5049,0.5457,0.6810,0.6040,0.6895,0.6848,0.5752,0.6957,0.6807,0.6990,0.8241,0.8080,0.7815,0.7845,0.8234,0.8230,0.8236,0.8080,0.8237,0.8241,0.8238,0.8237,0.8232,0.8240,0.8237,0.8235,0.6273,0.6284,0.5553,0.6227,0.6206,0.6290,0.5972,0.6250,0.7218,0.7217,0.7220,0.7217,0.7219,0.7218,0.7220,0.7222,0.8233,0.8238,0.8238,0.8244,0.8237,0.8243,0.8235,0.8245",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,25.04,,12.38,752.90,
9150,6.341047,4061.26,2015.08,,,2015.08,151.98,408101.30,,,,111.48,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5731,0.5834,0.4234,0.5022,0.5910,0.5305,0.5170,0.5544,0.4747,0.5726,0.5832,0.4456,0.3953,0.5378,0.4953,0.5472,0.6683,0.5855,0.6851,0.6944,0.5439,0.6780,0.6819,0.7014,0.8236,0.8095,0.7946,0.7874,0.8233,0.8222,0.8235,0.8071,0.8239,0.8240,0.8235,0.8234,0.8239,0.8243,0.8237,0.8224,0.6275,0.6298,0.5658,0.6234,0.6213,0.6296,0.6003,0.6246,0.7220,0.7219,0.7219,0.7212,0.7215,0.7216,0.7215,0.7222,0.8238,0.8243,0.8240,0.8238,0.8243,0.8243,0.8238,0.8240",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,26.61,,12.59,772.04,
9200,6.531923,4094.16,2015.08,,,2015.08,151.84,408104.30,,,,111.47,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5853,0.5955,0.4274,0.5001,0.5854,0.5255,0.5210,0.5506,0.4866,0.5789,0.5951,0.4381,0.4570,0.5712,0.5320,0.5450,0.6787,0.6224,0.6904,0.6909,0.6112,0.6934,0.6697,0.6925,0.8234,0.7538,0.6593,0.7002,0.8240,0.8227,0.8230,0.7705,0.8239,0.8241,0.8241,0.8242,0.8240,0.8239,0.8239,0.8235,0.6271,0.6305,0.5486,0.6217,0.6212,0.6289,0.5944,0.6224,0.7218,0.7224,0.7216,0.7222,0.7224,0.7223,0.7220,0.7213,0.8239,0.8240,0.8242,0.8247,0.8237,0.8240,0.8244,0.8241",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,25.45,,12.46,742.15,
9250,6.438231,4083.12,2015.08,,,2015.08,158.69,408108.30,,,,118.03,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5745,0.5943,0.4205,0.5085,0.5891,0.5335,0.5068,0.5492,0.4826,0.5870,0.5952,0.4189,0.4468,0.5676,0.5263,0.5449,0.6828,0.6198,0.6839,0.6885,0.5899,0.6944,0.6921,0.7025,0.8227,0.8129,0.8013,0.8008,0.8235,0.8225,0.8240,0.8098,0.8238,0.8236,0.8235,0.8240,0.8237,0.8236,0.8240,0.8236,0.6269,0.6301,0.5553,0.6228,0.6203,0.6298,0.5965,0.6242,0.7217,0.7219,0.7220,0.7218,0.7217,0.7216,0.7214,0.7215,0.8238,0.8239,0.8240,0.8239,0.8245,0.8243,0.8242,0.8247",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,25.43,,12.38,732.89,
9300,6.456599,4076.21,2015.08,,,2015.08,160.44,408113.30,,,,119.78,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5811,0.5860,0.4267,0.4969,0.5844,0.5192,0.5209,0.5482,0.4870,0.5877,0.5963,0.4328,0.4163,0.5655,0.5384,0.5527,0.6758,0.5915,0.6827,0.6933,0.5722,0.6811,0.6812,0.6975,0.8234,0.8092,0.7922,0.7919,0.8240,0.8226,0.8235,0.8057,0.8242,0.8241,0.8238,0.8235,0.8245,0.8245,0.8239,0.8236,0.6270,0.6292,0.5558,0.6223,0.6203,0.6294,0.5969,0.6244,0.7224,0.7216,0.7217,0.7219,0.7213,0.7223,0.7223,0.7224,0.8240,0.8240,0.8242,0.8238,0.8246,0.8239,0.8240,0.8241",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,26.40,,11.46,766.03,
9350,6.408521,4074.40,2015.08,,,2015.08,157.59,408117.30,,,,117.00,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5737,0.5899,0.4192,0.5069,0.5863,0.5235,0.5080,0.5461,0.4803,0.5743,0.5848,0.4221,0.4239,0.5439,0.5110,0.5475,0.6786,0.5837,0.6814,0.6907,0.5478,0.6957,0.6683,0.6985,0.8232,0.7291,0.7014,0.7674,0.8236,0.8225,0.8235,0.7216,0.8240,0.8243,0.8233,0.8244,0.8240,0.8236,0.8240,0.8232,0.6261,0.6289,0.5517,0.6213,0.6195,0.6293,0.5940,0.6233,0.7216,0.7220,0.7220,0.7217,0.7219,0.7216,0.7223,0.7223,0.8231,0.8237,0.8241,0.8248,0.8241,0.8237,0.8239,0.8235",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,26.55,,10.88,760.46,
9400,6.576571,4085.26,2015.08,,,2015.08,150.73,408121.30,,,,110.38,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5809,0.5917,0.4223,0.5085,0.5904,0.5289,0.5176,0.5613,0.4820,0.5810,0.5926,0.4334,0.4574,0.5377,0.5011,0.5570,0.6680,0.5629,0.6722,0.6926,0.5636,0.6711,0.6767,0.6983,0.8232,0.8098,0.7940,0.7858,0.8232,0.8228,0.8239,0.8054,0.8240,0.8240,0.8237,0.8236,0.8236,0.8244,0.8238,0.8233,0.6271,0.6291,0.5541,0.6215,0.6196,0.6297,0.5939,0.6245,0.7221,0.7215,0.7217,0.7219,0.7220,0.7212,0.7220,0.7220,0.8242,0.8238,0.8245,0.8241,0.8242,0.8236,0.8244,0.8237",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,25.32,,12.32,758.66,
9450,6.437040,4075.20,2015.08,,,2015.08,156.72,408126.30,,,,116.16,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5831,0.5853,0.4232,0.4969,0.5884,0.5331,0.5178,0.5588,0.4844,0.5841,0.5949,0.4118,0.4273,0.5364,0.4841,0.5505,0.6807,0.5876,0.6867,0.6893,0.5467,0.6887,0.6715,0.6873,0.8229,0.8087,0.7800,0.7808,0.8234,0.8223,0.8242,0.8062,0.8231,0.8241,0.8233,0.8244,0.8235,0.8240,0.8240,0.8226,0.6268,0.6286,0.5518,0.6211,0.6198,0.6288,0.5942,0.6236,0.7223,0.7220,0.7221,0.7217,0.7220,0.7222,0.7222,0.7216,0.8244,0.8241,0.8236,0.8234,0.8239,0.8247,0.8237,0.8238",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,25.16,,11.39,733.49,
9500,6.265293,3761.00,2015.08,,,2015.08,146.02,408129.75,,,,105.92,,,,,8650752.00,0.515625,512,"128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512|64,64,64,64,64,64,64,64|128,128,128,128,128,128,128,128|512,512,512,512,512,512,512,512","0.5719,0.5913,0.4241,0.5077,0.5870,0.5247,0.5155,0.5449,0.4743,0.5656,0.5895,0.4159,0.4223,0.5565,0.5245,0.5345,0.6610,0.5656,0.6805,0.6808,0.5193,0.6714,0.6694,0.6938,0.8230,0.8074,0.7836,0.7750,0.8238,0.8216,0.8239,0.8043,0.8239,0.8239,0.8241,0.8237,0.8234,0.8236,0.8243,0.8231,0.6260,0.6292,0.5480,0.6211,0.6183,0.6293,0.5910,0.6237,0.7224,0.7219,0.7216,0.7223,0.7212,0.7214,0.7219,0.7215,0.8247,0.8245,0.8239,0.8237,0.8244,0.8238,0.8244,0.8238",0.000000,264.00,1.000000,0.000000,1.000000,"0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0",|||||||,|||||||,"{0: [0, 1, 2, 3, 4, 5, 6, 7]}",{0: 0.25},264.00,264.00,264.00,64.00,512.00,0.00,25.77,,11.30,735.86,
9500,,,,6.507983,670.4728
